id,education,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,age,marital_status,tenure,total_spent,children,living_with,family_size,is_parent,cluster
1349,Graduation,50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,55,Married,11,148,2,partner,4,1,1
1880,PhD,53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,66,Together,11,93,2,partner,4,1,1
641,Graduation,52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,58,Single,11,119,1,alone,2,1,1
8717,PhD,80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,50,Married,13,1835,1,partner,3,1,2
10314,PhD,83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,77,Married,13,1318,0,partner,2,0,3
10854,PhD,38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,Married,11,45,2,partner,4,1,1
10492,Graduation,38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,66,Together,11,10,3,partner,5,1,1
6935,Master,78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,74,Married,12,978,0,partner,2,0,3
7698,PhD,51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,49,Married,11,191,1,partner,3,1,1
3559,Master,16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,37,Married,11,57,1,partner,3,1,0
10562,Master,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,79,Married,12,1033,0,partner,2,0,3
10796,Master,30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,41,Married,11,66,1,partner,3,1,1
2563,Basic,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,64,Married,11,43,0,partner,2,0,1
3518,Graduation,25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,42,Married,13,50,1,partner,3,1,0
5823,PhD,32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,55,Single,11,39,1,alone,2,1,1
3934,Graduation,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,59,Married,12,608,1,partner,3,1,2
6982,Graduation,74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,49,Married,12,1581,0,partner,2,0,3
6431,PhD,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,Married,12,68,2,partner,4,1,1
9733,Basic,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,47,Together,13,80,1,partner,3,1,0
5602,PhD,66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,36,Together,12,1282,0,partner,2,0,3
7829,Master,36640.0,1,0,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,55,Divorced,12,65,1,alone,2,1,0
1324,Graduation,38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,37,Married,12,91,1,partner,3,1,0
326,Graduation,51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,52,Married,12,315,2,partner,4,1,1
7224,Graduation,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,48,Married,12,31,2,partner,4,1,1
6999,Master,69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,45,Married,11,834,0,partner,2,0,3
9938,Graduation,80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,71,Married,12,1600,0,partner,2,0,3
6422,Graduation,86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,71,Married,12,1270,0,partner,2,0,3
3182,PhD,46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,52,Single,11,263,2,alone,3,1,1
7300,Graduation,69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,73,Divorced,11,535,1,alone,2,1,1
10424,Graduation,75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,57,Single,12,1295,0,alone,1,0,3
8727,Graduation,63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,47,Divorced,12,1150,1,alone,2,1,2
2798,PhD,102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,48,Together,13,1240,0,partner,2,0,3
1030,PhD,40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,60,Single,12,38,2,alone,3,1,1
624,Master,18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,41,Single,13,35,0,alone,1,0,0
5176,Graduation,29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,37,Together,12,53,1,partner,3,1,0
5552,Master,48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,62,Divorced,12,293,2,alone,3,1,1
868,Graduation,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,Married,11,65,1,partner,3,1,1
380,Graduation,64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,71,Divorced,13,1804,1,alone,2,1,2
2677,Graduation,46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,69,Together,12,241,1,partner,3,1,1
6521,Graduation,77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,71,Together,11,1101,0,partner,2,0,3
6927,PhD,44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,57,Married,13,264,2,partner,4,1,2
2877,Master,46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,51,Together,12,541,2,partner,4,1,1
0,Graduation,70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,40,Married,12,1198,0,partner,2,0,3
1584,Graduation,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,48,Married,11,482,1,partner,3,1,1
7264,Master,52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,Single,11,17,3,alone,4,1,1
6274,Master,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,77,Married,12,1615,0,partner,2,0,3
1377,Master,44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,71,Widow,12,285,1,alone,2,1,2
454,Graduation,69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,45,Together,13,1135,1,partner,3,1,2
1755,Master,45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,37,Together,11,114,1,partner,3,1,1
2075,Graduation,72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,56,Married,12,1047,0,partner,2,0,3
4785,PhD,77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,55,Together,11,714,2,partner,4,1,1
9076,PhD,30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,45,Married,12,185,1,partner,3,1,0
7079,Graduation,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,63,Divorced,13,1245,1,alone,2,1,2
4653,Graduation,42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,47,Together,12,189,1,partner,3,1,0
7375,Graduation,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,49,Together,13,576,1,partner,3,1,2
709,Graduation,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,73,Divorced,13,1103,1,alone,2,1,2
460,PhD,79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,53,Married,13,1753,0,partner,2,0,3
3726,PhD,34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39,Together,11,17,1,partner,3,1,1
6798,Graduation,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,59,Single,12,433,2,alone,3,1,1
5341,Master,81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,63,Divorced,12,1588,1,alone,2,1,2
1606,Graduation,38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,54,Together,12,22,1,partner,3,1,0
9617,Graduation,15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,74,Single,11,19,0,alone,1,0,0
3233,PhD,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,60,Married,12,1117,1,partner,3,1,2
89,Master,22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,50,Married,12,69,1,partner,3,1,0
2936,Master,23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,Together,12,23,1,partner,3,1,0
9449,PhD,79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,67,Single,12,605,1,alone,2,1,2
7297,Graduation,7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,52,Single,12,57,1,alone,2,1,0
11004,Master,60182.0,0,1,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,55,Single,11,22,1,alone,2,1,1
313,Graduation,73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,57,Widow,12,2088,0,alone,1,0,3
9940,Graduation,64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,67,Together,13,1009,1,partner,3,1,2
10735,Graduation,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,54,Single,12,26,1,alone,2,1,0
9529,Graduation,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,35,Married,12,1627,0,partner,2,0,3
6439,Graduation,61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,67,Married,13,1102,1,partner,3,1,2
7411,PhD,31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,61,Married,11,17,2,partner,4,1,1
2176,Graduation,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,53,Married,12,1690,1,partner,3,1,2
9265,Graduation,75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,72,Married,12,1390,1,partner,3,1,2
8867,PhD,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,37,Married,13,2126,0,partner,2,0,3
8932,Master,65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,56,Together,13,1531,1,partner,3,1,2
10236,Master,31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,50,Single,12,64,1,alone,2,1,0
6340,Graduation,29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,40,Single,12,26,1,alone,2,1,0
10089,Graduation,102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,51,Divorced,12,1112,0,alone,1,0,3
2227,Master,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,67,Together,13,210,0,partner,2,0,0
10992,Graduation,75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,58,Together,13,1148,2,partner,4,1,2
5304,PhD,30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,51,Single,13,33,1,alone,2,1,0
309,PhD,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,64,Together,13,1101,1,partner,3,1,2
3406,Graduation,45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,61,Single,13,322,1,alone,2,1,2
2661,Graduation,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,61,Single,12,44,2,alone,3,1,0
3153,PhD,40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,68,Single,12,17,3,alone,4,1,1
10264,Graduation,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,46,Divorced,13,31,1,alone,2,1,0
1184,PhD,69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,57,Divorced,12,845,2,alone,3,1,2
4200,Master,44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,55,Married,11,275,1,partner,3,1,1
9396,PhD,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,47,Married,13,25,1,partner,3,1,0
2387,Master,43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,73,Together,12,275,2,partner,4,1,1
6690,Master,38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,59,Married,12,90,2,partner,4,1,1
1225,Graduation,80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,62,Married,11,1495,0,partner,2,0,3
9703,PhD,38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,55,Married,13,184,2,partner,4,1,0
291,Graduation,72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,55,Married,12,981,0,partner,2,0,3
4557,Graduation,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,55,Together,12,67,1,partner,3,1,0
2379,Graduation,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,72,Single,13,1635,0,alone,1,0,3
5726,Master,31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,42,Single,11,60,1,alone,2,1,0
3066,PhD,61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,50,Together,11,231,1,partner,3,1,1
6336,Graduation,29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,65,Married,11,48,2,partner,4,1,1
10967,Graduation,33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,62,Divorced,12,99,2,alone,3,1,1
2304,PhD,66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,62,Together,12,770,1,partner,3,1,2
3445,Graduation,60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,69,Single,12,957,0,alone,1,0,3
7828,Master,77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,44,Together,11,818,0,partner,2,0,3
3762,PhD,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,39,Single,12,925,0,alone,1,0,3
4391,Master,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,57,Divorced,12,908,1,alone,2,1,2
4669,Basic,24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,44,Married,12,102,1,partner,3,1,0
10144,Graduation,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,49,Together,13,576,1,partner,3,1,2
8652,Graduation,37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,79,Together,13,317,0,partner,2,0,2
1672,PhD,65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,51,Together,11,461,1,partner,3,1,1
8962,Master,44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,50,Married,11,37,2,partner,4,1,1
9974,Graduation,30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,51,Married,12,70,1,partner,3,1,0
10983,Graduation,75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,73,Together,12,930,0,partner,2,0,3
8148,Master,50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,69,Together,12,859,2,partner,4,1,2
10102,Graduation,79946.0,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,59,Widow,11,1478,0,alone,1,0,3
4697,Master,35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,76,Divorced,12,390,0,alone,1,0,3
9262,Master,32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,41,Together,12,52,0,partner,2,0,0
7254,Graduation,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,56,Together,12,137,1,partner,3,1,1
4543,Graduation,82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,45,Married,13,1919,0,partner,2,0,3
4927,Graduation,16626.0,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,54,Together,11,68,2,partner,4,1,1
10451,Graduation,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,60,Together,12,25,2,partner,4,1,1
2926,Master,55951.0,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,73,Together,13,1374,1,partner,3,1,2
2874,Master,35388.0,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,Divorced,12,32,1,alone,2,1,0
9738,Master,42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,39,Together,12,100,1,partner,3,1,0
7119,Graduation,68627.0,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,43,Single,12,825,0,alone,1,0,3
3924,PhD,57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,60,Divorced,11,916,1,alone,2,1,1
5827,Graduation,35246.0,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,67,Divorced,11,62,2,alone,3,1,1
5596,Master,58821.0,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,69,Together,12,728,1,partner,3,1,2
10812,PhD,46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,47,Married,11,90,1,partner,3,1,1
1717,Graduation,39747.0,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,37,Single,11,273,1,alone,2,1,0
9491,Graduation,23976.0,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,41,Together,12,66,1,partner,3,1,0
9274,Master,80950.0,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,64,Married,12,1213,0,partner,2,0,3
6609,Graduation,27038.0,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,59,Widow,13,107,0,alone,1,0,0
6963,Graduation,77457.0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,78,Single,11,1157,0,alone,1,0,3
4440,Master,64100.0,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,61,Married,12,546,1,partner,3,1,2
1379,Master,42670.0,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,33,Together,12,241,0,partner,2,0,0
10032,Graduation,12571.0,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,49,Divorced,11,53,1,alone,2,1,0
2826,Graduation,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,58,Married,12,37,3,partner,5,1,1
2437,Graduation,51381.5,0,0,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,3,11,0,36,Married,12,1611,0,partner,2,0,3
6320,Master,70893.0,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,49,Single,12,1508,0,alone,1,0,3
3050,Graduation,54198.0,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,59,Married,12,235,2,partner,4,1,1
231,Master,28839.0,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,69,Together,11,32,2,partner,4,1,1
2392,Graduation,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,53,Married,12,102,2,partner,4,1,1
9478,Graduation,66503.0,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,40,Single,13,401,1,alone,2,1,0
113,Graduation,30833.0,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0,74,Married,12,28,2,partner,4,1,1
2863,Graduation,51381.5,1,2,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,3,11,0,55,Single,12,1052,3,alone,4,1,2
1802,Graduation,64795.0,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0,54,Married,12,680,1,partner,3,1,2
520,Graduation,34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51,Married,12,30,1,partner,3,1,0
8275,PhD,47025.0,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,60,Divorced,11,20,2,alone,3,1,1
9750,PhD,64325.0,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,3,11,0,64,Divorced,12,1307,1,alone,2,1,2
2607,Graduation,40464.0,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,3,11,0,72,Single,12,630,1,alone,2,1,2
7214,Graduation,62187.0,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0,68,Married,12,1283,0,partner,2,0,3
5835,PhD,14849.0,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,3,11,0,49,Divorced,12,65,1,alone,2,1,0
3896,Graduation,27255.0,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,41,Married,12,37,1,partner,3,1,0
10350,PhD,54432.0,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,75,Married,12,38,3,partner,5,1,1
7786,PhD,29999.0,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,3,11,0,39,Single,12,160,1,alone,2,1,0
2861,Graduation,24072.0,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,3,11,0,42,Single,12,23,1,alone,2,1,0
663,PhD,33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,36,Single,12,71,0,alone,1,0,0
10675,PhD,66334.0,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,3,11,1,69,Married,12,1161,1,partner,3,1,2
2521,Master,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,54,Married,12,59,1,partner,3,1,0
9592,Graduation,22010.0,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,3,11,0,42,Together,12,33,1,partner,3,1,0
10151,Graduation,62204.0,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,3,11,0,65,Divorced,13,946,2,alone,3,1,2
7381,Graduation,75693.0,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,3,11,1,57,Divorced,13,1442,0,alone,1,0,3
4099,Graduation,30675.0,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,3,11,0,53,Married,13,62,1,partner,3,1,0
9560,Graduation,83003.0,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,3,11,1,60,Together,12,1674,0,partner,2,0,3
1150,PhD,83532.0,0,0,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,3,11,0,55,Together,12,1853,0,partner,2,0,3
10172,Graduation,68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,37,Single,13,1538,0,alone,1,0,3
11191,Graduation,41411.0,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,3,11,0,39,Divorced,12,139,0,alone,1,0,0
9707,PhD,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,56,Married,13,1182,1,partner,3,1,2
6245,PhD,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,75,Together,12,507,1,partner,3,1,2
8234,Basic,27190.0,1,0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,3,11,1,52,Together,12,18,1,partner,3,1,0
1411,Graduation,82623.0,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,3,11,0,73,Divorced,12,940,0,alone,1,0,3
8553,Graduation,44300.0,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,3,11,0,60,Married,12,42,2,partner,4,1,1
